eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
405.98,19.84,212.94,8.47
417.83,10.68,203.86,5.39
417.57,12.54,205.70,5.57
416.39,12.04,204.84,5.79
417.62,12.41,204.10,5.51
417.78,12.24,204.03,5.50
418.07,12.66,205.40,5.50
416.53,12.51,204.05,5.43
417.73,12.45,205.97,5.58
418.18,12.09,203.61,5.50
417.35,12.38,205.22,5.43
417.44,12.16,205.10,5.50
417.62,12.00,204.35,5.50
416.46,12.17,204.04,5.43
417.54,12.09,205.54,5.64
417.88,11.71,204.21,5.81
417.14,12.02,204.59,5.50
417.91,12.36,204.75,5.50
417.29,12.05,204.90,5.64
418.01,12.24,204.94,5.50
416.88,11.97,204.91,5.50
417.36,12.33,204.27,5.43
417.38,12.17,204.98,5.51
418.48,12.20,204.50,5.61
417.41,12.32,204.55,5.51
416.80,12.13,204.67,5.50
418.26,12.14,205.58,5.50
417.46,12.30,204.60,5.47
417.13,12.51,204.28,5.49
417.65,12.06,204.47,5.61
416.46,12.10,205.46,5.71
417.91,12.40,203.68,5.77
417.86,12.11,205.06,6.33
416.52,12.14,204.98,5.84
