eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
172.04,12.91,203.38,10.11
337.50,9.44,501.97,15.34
338.69,9.31,501.14,15.57
339.31,9.34,503.38,15.35
338.30,9.23,501.23,15.32
338.67,9.64,503.12,14.78
338.97,9.46,501.54,15.60
338.23,9.39,502.87,15.26
338.74,9.28,501.10,15.73
339.24,9.32,502.70,15.56
337.82,9.29,502.28,15.40
339.27,9.33,502.83,15.17
338.04,9.22,502.10,15.62
338.24,9.19,502.09,15.59
339.48,9.38,502.36,15.56
338.28,9.32,502.17,15.28
338.71,9.49,502.17,15.53
337.96,9.24,502.19,15.57
338.50,9.51,501.18,15.25
339.25,9.38,503.16,15.40
339.27,9.32,501.89,15.29
337.99,9.38,501.49,15.24
338.48,9.25,503.27,15.35
338.20,9.26,501.43,15.72
339.09,9.31,502.60,15.50
