eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
319.61,16.80,413.98,16.03
326.20,9.78,578.26,17.64
326.86,9.83,580.17,16.11
327.17,9.87,579.09,15.97
325.58,9.74,579.12,15.87
327.31,9.88,579.20,15.81
326.72,9.95,578.91,15.79
325.37,9.72,579.20,16.02
327.71,9.65,578.51,16.19
325.96,9.94,578.66,15.86
326.50,9.70,580.02,15.72
327.16,9.57,579.24,15.97
326.14,9.91,579.01,15.81
325.76,9.78,578.40,15.73
327.72,9.86,579.92,15.94
325.54,10.02,579.01,15.90
326.51,9.69,579.28,16.26
326.78,10.02,577.83,16.01
326.78,9.56,580.23,15.91
326.08,9.80,579.13,15.89
327.41,9.92,579.14,15.80
325.92,9.97,578.77,15.81
326.31,10.01,579.19,15.83
