eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
466.78,20.72,240.85,10.05
550.16,15.15,235.30,7.39
548.31,14.99,234.57,7.06
549.56,15.14,235.04,7.37
548.97,16.04,234.86,6.64
549.07,16.30,233.30,6.66
548.37,16.29,235.87,6.47
549.36,16.15,234.69,6.64
548.71,16.38,234.29,6.70
550.25,16.28,234.78,6.63
548.97,16.20,233.65,6.55
548.20,16.11,234.74,6.64
548.93,16.16,221.04,6.50
549.62,16.25,234.72,6.55
548.61,16.12,234.52,6.55
549.92,16.24,235.16,6.59
548.42,16.25,234.43,6.32
549.94,16.36,235.09,6.59
548.74,16.19,233.52,6.46
548.27,16.14,234.79,6.91
549.92,16.28,235.08,6.64
549.18,15.98,233.79,6.48
548.39,15.86,235.90,6.73
549.02,16.08,234.62,6.64
549.94,16.07,233.61,6.64
548.08,16.09,235.51,6.54
549.06,16.25,234.67,6.46
