eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
132.25,11.63,68.40,3.73
47.93,2.24,57.92,0.34
217.00,7.21,55.62,1.36
412.28,11.76,56.76,1.52
332.93,9.93,57.17,1.84
449.26,13.19,57.18,1.52
448.50,12.85,56.60,1.65
448.22,12.91,56.83,1.69
448.71,12.69,56.37,1.54
447.71,12.92,56.56,1.68
448.05,12.78,57.67,1.58
448.60,12.82,55.66,1.55
448.96,12.64,56.77,1.54
449.13,12.87,56.78,1.62
447.80,12.59,56.77,1.65
448.92,12.82,56.79,1.57
448.66,12.66,57.02,1.54
448.36,12.94,56.60,1.55
448.64,12.69,57.02,1.62
448.21,12.72,56.60,1.55
447.75,12.88,56.52,1.52
449.42,12.70,56.86,1.62
447.51,12.93,56.76,1.63
449.48,12.53,56.61,1.54
447.73,12.73,57.92,1.55
449.24,12.75,56.57,1.53
447.65,12.69,56.77,1.57
449.24,12.91,56.83,1.62
447.63,12.74,55.66,1.61
449.43,12.73,57.96,1.55
448.42,12.72,56.62,1.54
448.38,12.72,56.57,1.54
448.62,12.88,56.11,1.63
448.61,12.85,57.72,1.68
447.70,12.82,56.55,1.68
449.25,12.70,56.52,1.55
448.23,12.74,56.83,1.55
448.63,12.92,56.85,1.53
448.64,12.59,56.89,1.53
447.91,12.97,56.72,1.69
448.38,12.66,56.80,1.55
448.26,12.92,56.66,1.69
448.23,12.72,56.80,1.54
448.64,12.85,56.37,1.54
