eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
152.33,12.03,204.01,9.56
140.97,4.44,420.25,13.65
140.75,3.77,585.10,17.36
140.97,3.90,584.44,17.25
140.86,3.92,586.18,17.29
141.29,4.02,584.89,17.34
140.44,3.82,585.23,17.26
140.55,3.90,584.97,17.49
140.88,4.00,585.02,17.22
141.33,3.96,584.82,17.68
140.55,3.83,584.34,17.48
140.74,3.79,585.43,17.05
140.80,4.01,585.31,17.34
141.64,3.97,585.70,17.25
141.18,3.90,584.37,17.60
140.87,3.78,585.52,17.62
140.16,3.82,585.29,17.15
141.42,4.05,585.24,17.25
140.49,3.90,585.12,17.16
140.90,3.80,584.81,17.24
140.57,3.99,585.15,17.08
141.44,3.89,584.40,17.34
140.29,3.88,585.88,17.18
140.71,3.89,584.71,17.46
141.13,3.80,584.94,17.14
140.64,3.79,585.61,17.12
140.61,3.80,584.94,17.59
141.34,4.05,585.26,17.32
141.25,3.97,583.85,16.93
