eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
178.37,13.33,82.22,4.61
265.88,7.98,71.16,3.15
395.01,10.91,70.25,2.46
394.88,11.03,70.65,2.46
396.38,11.28,70.81,2.36
395.25,11.08,70.95,2.50
394.93,10.94,69.32,2.35
394.39,11.17,71.86,2.70
395.12,11.03,69.76,2.44
395.31,11.59,70.16,2.12
395.84,11.55,71.32,2.00
394.35,12.14,70.01,1.89
395.97,11.85,71.55,1.91
394.12,11.58,70.18,2.04
396.20,11.68,70.00,1.97
395.10,11.54,70.40,1.94
394.17,11.94,71.54,1.97
395.98,11.65,70.21,1.90
394.19,11.95,70.35,1.91
395.54,11.68,70.15,1.89
395.82,11.90,71.08,1.99
393.94,11.73,70.58,1.99
396.38,11.76,70.07,2.08
395.02,11.66,71.20,2.15
395.11,11.60,69.83,1.92
395.18,11.60,70.79,1.97
395.30,11.76,70.37,1.92
394.68,11.67,71.33,1.91
394.38,11.88,70.17,1.90
395.46,11.84,70.19,1.92
395.10,12.08,71.37,1.98
395.21,11.72,70.46,2.06
395.97,11.59,69.96,2.00
394.10,11.82,70.37,1.97
395.28,11.71,70.34,1.88
395.89,11.70,71.57,1.96
394.47,11.52,69.78,1.91
396.00,11.83,71.43,2.06
394.21,11.61,70.40,1.91
395.91,11.80,70.52,1.91
395.28,12.09,70.06,2.07
395.23,11.73,70.73,1.98
395.06,11.65,70.29,1.91
394.26,11.61,70.41,1.91
395.88,11.71,70.47,1.91
395.31,11.59,70.84,1.97
